HP:0000001	all	EXACT
HP:0000002	abnormality of body height	EXACT
HP:0000002	abnormality body height	LEMMA
HP:0000003	multicystic kidney dysplasia	EXACT
HP:0000003	multicystic dysplastic kidney	EXACT
HP:0000003	multicystic kidneys	EXACT
HP:0000003	multicystic renal dysplasia	EXACT
HP:0000003	multicystic kidney	LEMMA
HP:0000005	mode of inheritance	EXACT
HP:0000005	inheritance	EXACT
HP:0000005	mode inheritance	LEMMA
HP:0000006	autosomal dominant inheritance	EXACT
HP:0000006	autosomal dominant	EXACT
HP:0000007	autosomal recessive inheritance	EXACT
HP:0000007	autosomal recessive	EXACT
HP:0000008	abnormality of female internal genitalia	EXACT
HP:0000008	abnormality female internal genitalia	LEMMA
HP:0000009	functional abnormality of the bladder	EXACT
HP:0000009	poor bladder function	EXACT
HP:0000009	functional abnormality bladder	LEMMA
HP:0000010	recurrent urinary tract infections	EXACT
HP:0000010	frequent urinary tract infections	EXACT
HP:0000010	urinary infection	EXACT
HP:0000010	urinary tract infection	EXACT
HP:0000010	urinary tract infections	EXACT
HP:0000010	urinary tract infections, recurrent	EXACT
HP:0000010	recurrent urinary tract infection	LEMMA
HP:0000010	frequent urinary tract infection	LEMMA
HP:0000010	urinary tract infection recurrent	LEMMA
HP:0000011	neurogenic bladder	EXACT
HP:0000012	urinary urgency	EXACT
HP:0000013	hypoplasia of the uterus	EXACT
HP:0000013	hypoplastic uterus	EXACT
HP:0000013	rudimentary uterus	EXACT
HP:0000013	hypoplasia uterus	LEMMA
HP:0000014	abnormality of the bladder	EXACT
HP:0000014	abnormality bladder	LEMMA
HP:0000015	bladder diverticulum	EXACT
HP:0000015	bladder diverticula	EXACT
HP:0000016	urinary retention	EXACT
HP:0000016	increased post-void residual urine volume	EXACT
HP:0000016	increased postvoid residual urine volume	LEMMA
HP:0000017	nocturia	EXACT
HP:0000017	nycturia	EXACT
HP:0000019	urinary hesitancy	EXACT
HP:0000020	urinary incontinence	EXACT
HP:0000020	bladder incontinence	EXACT
HP:0000021	megacystis	EXACT
HP:0000022	abnormality of male internal genitalia	EXACT
HP:0000022	abnormality male internal genitalia	LEMMA
HP:0000023	inguinal hernia	EXACT
HP:0000024	prostatitis	EXACT
HP:0000025	functional abnormality of male internal genitalia	EXACT
HP:0000025	functional abnormality male internal genitalia	LEMMA
HP:0000026	male hypogonadism	EXACT
HP:0000027	azoospermia	EXACT
HP:0000028	cryptorchidism	EXACT
HP:0000028	undescended testes	EXACT
HP:0000028	undescended testis	EXACT
HP:0000029	testicular atrophy	EXACT
HP:0000030	testicular gonadoblastoma	EXACT
HP:0000031	epididymitis	EXACT
HP:0000032	abnormality of male external genitalia	EXACT
HP:0000032	abnormality male external genitalia	LEMMA
HP:0000033	ambiguous genitalia, male	EXACT
HP:0000033	ambiguous genitalia in males	EXACT
HP:0000033	ambiguous genitalia male	LEMMA
HP:0000033	male ambiguous genitalia	LEMMA
HP:0000034	hydrocele testis	EXACT
HP:0000034	testicular hydrocele	EXACT
HP:0000035	abnormality of the testis	EXACT
HP:0000035	anomaly of the testes	EXACT
HP:0000035	abnormality testis	LEMMA
HP:0000035	anomaly testis	LEMMA
HP:0000036	abnormality of the penis	EXACT
HP:0000036	abnormality penis	LEMMA
HP:0000037	male pseudohermaphroditism	EXACT
HP:0000039	epispadias	EXACT
HP:0000040	long penis	EXACT
HP:0000040	enlarged penis	EXACT
HP:0000041	chordee	EXACT
HP:0000042	absent external genitalia	EXACT
HP:0000044	hypogonadotrophic hypogonadism	EXACT
HP:0000044	hypogonadism, hypogonadotropic	EXACT
HP:0000044	hypogonadism hypogonadotropic	LEMMA
HP:0000044	hypogonadotropic hypogonadism	LEMMA
HP:0000045	abnormality of the scrotum	EXACT
HP:0000045	abnormality scrotum	LEMMA
HP:0000046	scrotal hypoplasia	EXACT
HP:0000046	hypoplastic scrotum	EXACT
HP:0000047	hypospadias	EXACT
HP:0000048	bifid scrotum	EXACT
HP:0000049	shawl scrotum	EXACT
HP:0000049	overriding scrotum	EXACT
HP:0000050	hypoplastic male external genitalia	EXACT
HP:0000050	hypoplastic male genitalia	EXACT
HP:0000050	small male external genitalia	EXACT
HP:0000051	perineal hypospadias	EXACT
HP:0000052	urethral atresia, male	EXACT
HP:0000052	urethral atresia male	LEMMA
HP:0000052	male urethral atresia	LEMMA
HP:0000053	macroorchidism	EXACT
HP:0000053	large testis	EXACT
HP:0000054	micropenis	EXACT
HP:0000054	short penis	EXACT
HP:0000054	small penis	EXACT
HP:0000055	abnormality of female external genitalia	EXACT
HP:0000055	abnormal female external genitalia	EXACT
HP:0000055	abnormality female external genitalia	LEMMA
HP:0000056	abnormality of the clitoris	EXACT
HP:0000056	abnormality clitoris	LEMMA
HP:0000057	clitoromegaly	EXACT
HP:0000057	clitoral enlargement	EXACT
HP:0000057	enlarged clitoris	EXACT
HP:0000057	prominent clitoris	EXACT
HP:0000058	abnormality of the labia	EXACT
HP:0000058	abnormality labium	LEMMA
HP:0000059	hypoplastic labia majora	EXACT
HP:0000059	hypoplasia of labia majora	EXACT
HP:0000059	small labia majora	EXACT
HP:0000059	hypoplastic labium majora	LEMMA
HP:0000059	hypoplasia labium majora	LEMMA
HP:0000059	small labium majora	LEMMA
HP:0000060	clitoral hypoplasia	EXACT
HP:0000060	hypoplastic clitoris	EXACT
HP:0000060	small clitoris	EXACT
HP:0000061	ambiguous genitalia, female	EXACT
HP:0000061	ambiguous genitalia female	LEMMA
HP:0000061	female ambiguous genitalia	LEMMA
HP:0000062	ambiguous genitalia	EXACT
HP:0000062	ambiguous external genitalia	EXACT
HP:0000062	ambiguous external genitalia at birth	EXACT
HP:0000062	intersex genitalia	EXACT
HP:0000062	ambiguous external genitalia birth	LEMMA
HP:0000063	fused labia minora	EXACT
HP:0000063	fused labium minora	LEMMA
HP:0000064	hypoplastic labia minora	EXACT
HP:0000064	hypoplastic labium minora	LEMMA
HP:0000065	labial hypertrophy	EXACT
HP:0000066	labial hypoplasia	EXACT
HP:0000066	hypoplastic labia	EXACT
HP:0000066	hypoplastic labium	LEMMA
HP:0000067	urethral atresia, female	EXACT
HP:0000067	urethral atresia female	LEMMA
HP:0000067	female urethral atresia	LEMMA
HP:0000068	urethral atresia	EXACT
HP:0000069	abnormality of the ureter	EXACT
HP:0000069	abnormality of the ureters	EXACT
HP:0000069	ureteral anomalies	EXACT
HP:0000069	abnormality ureter	LEMMA
HP:0000069	ureteral anomaly	LEMMA
HP:0000070	ureterocele	EXACT
HP:0000071	ureteral stenosis	EXACT
HP:0000072	hydroureter	EXACT
HP:0000072	megaureter	EXACT
HP:0000072	ureteral dilatation	EXACT
HP:0000073	ureteral duplication	EXACT
HP:0000073	double ureter	EXACT
HP:0000074	ureteropelvic junction obstruction	EXACT
HP:0000074	pelviureteric junction obstruction	EXACT
HP:0000075	renal duplication	EXACT
HP:0000076	vesicoureteral reflux	EXACT
HP:0000076	ureteral reflux	EXACT
HP:0000076	ureteric reflux	EXACT
HP:0000076	vesicoureteric reflux	EXACT
HP:0000077	abnormality of the kidney	EXACT
HP:0000077	renal anomalies	EXACT
HP:0000077	renal anomaly	EXACT
HP:0000077	abnormality kidney	LEMMA
HP:0000078	abnormality of the genital system	EXACT
HP:0000078	genital abnormalities	EXACT
HP:0000078	genital abnormality	EXACT
HP:0000078	genital anomalies	EXACT
HP:0000078	genital defects	EXACT
HP:0000078	abnormality genital system	LEMMA
HP:0000078	genital anomaly	LEMMA
HP:0000078	genital defect	LEMMA
HP:0000079	abnormality of the urinary system	EXACT
HP:0000079	urinary tract abnormalities	EXACT
HP:0000079	urinary tract abnormality	EXACT
HP:0000079	urinary tract anomalies	EXACT
HP:0000079	abnormality urinary system	LEMMA
HP:0000079	urinary tract anomaly	LEMMA
HP:0000080	abnormality of reproductive system physiology	EXACT
HP:0000080	genital functional abnormality	EXACT
HP:0000080	abnormality reproductive system physiology	LEMMA
HP:0000081	duplicated collecting system	EXACT
HP:0000081	double collecting system	EXACT
HP:0000081	double urinary collecting systems on intravenous pyelography	EXACT
HP:0000081	duplicated renal collecting system	EXACT
HP:0000081	double urinary collecting system intravenous pyelography	LEMMA
HP:0000083	renal insufficiency	EXACT
HP:0000083	renal failure	EXACT
HP:0000083	renal failure in adulthood	EXACT
HP:0000083	renal failure adulthood	LEMMA
HP:0000085	horseshoe kidney	EXACT
HP:0000085	horseshoe kidneys	EXACT
HP:0000086	ectopic kidney	EXACT
HP:0000086	displaced kidney	EXACT
HP:0000086	ectopic kidneys	EXACT
HP:0000086	renal ectopia	EXACT
HP:0000089	renal hypoplasia	EXACT
HP:0000089	hypoplastic kidney	EXACT
HP:0000089	hypoplastic kidneys	EXACT
HP:0000089	small kidneys	EXACT
HP:0000089	small kidney	LEMMA
HP:0000090	nephronophthisis	EXACT
HP:0000090	juvenile nephronophthisis	EXACT
HP:0000091	abnormality of the renal tubule	EXACT
HP:0000091	abnormality renal tubule	LEMMA
HP:0000092	tubular atrophy	EXACT
HP:0000092	renal tubular cell atrophy	EXACT
HP:0000093	proteinuria	EXACT
